date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-12-20 01:00:00,44.0,35.0,41.0,58.0,1100.0,15.0,-8.4,1029.5,-14.6,0.0,W,0.0
2013-12-20 02:00:00,20.0,35.0,18.0,27.0,600.0,39.0,-8.6,1029.7,-15.6,0.0,WNW,1.1
2013-12-20 03:00:00,14.0,14.0,15.0,9.0,300.0,52.0,-7.7,1029.7,-15.6,0.0,NNE,0.7
2013-12-20 04:00:00,12.0,14.0,8.0,12.0,300.0,53.0,-6.3,1029.6,-16.0,0.0,NE,1.1
2013-12-20 05:00:00,8.0,13.0,4.0,24.0,300.0,48.0,-7.4,1029.9,-15.1,0.0,NNW,0.5
2013-12-20 06:00:00,9.0,11.0,15.0,23.0,500.0,48.0,-7.9,1030.5,-15.6,0.0,NE,1.4
2013-12-20 07:00:00,10.0,11.0,22.0,24.0,400.0,47.0,-8.3,1031.3,-14.7,0.0,NNW,0.6
2013-12-20 08:00:00,15.0,26.0,30.0,42.0,700.0,26.0,-5.0,1031.9,-14.9,0.0,NNE,1.1
2013-12-20 09:00:00,11.0,21.0,27.0,32.0,600.0,34.0,-2.2,1032.1,-15.6,0.0,ENE,2.4
2013-12-20 10:00:00,12.0,23.0,34.0,32.0,600.0,38.0,-0.1,1032.1,-16.0,0.0,E,2.3
2013-12-20 11:00:00,16.0,27.0,28.0,27.0,600.0,47.0,0.6,1031.6,-16.3,0.0,ESE,2.5
2013-12-20 12:00:00,17.0,28.0,16.0,19.0,500.0,59.0,1.1,1031.0,-16.8,0.0,ENE,3.4
2013-12-20 13:00:00,12.0,19.0,9.0,13.0,400.0,69.0,2.0,1030.4,-16.5,0.0,ENE,2.7
2013-12-20 14:00:00,8.0,18.0,10.0,11.0,300.0,74.0,2.1,1030.5,-16.9,0.0,ENE,1.6
2013-12-20 15:00:00,5.0,10.0,6.0,9.0,200.0,80.0,1.5,1030.6,-16.9,0.0,NE,1.2
2013-12-20 16:00:00,9.0,16.0,6.0,10.0,200.0,81.0,-0.5,1031.0,-16.0,0.0,ENE,0.0
2013-12-20 17:00:00,9.0,19.0,8.0,10.0,100.0,80.0,-3.2,1031.5,-14.9,0.0,NNE,1.1
2013-12-20 18:00:00,8.0,14.0,9.0,22.0,200.0,66.0,-4.1,1032.0,-13.5,0.0,NNW,0.1
2013-12-20 19:00:00,12.0,29.0,13.0,51.0,400.0,30.0,-4.9,1032.5,-14.2,0.0,N,0.1
2013-12-20 20:00:00,14.0,28.0,11.0,52.0,400.0,31.0,-4.0,1032.7,-15.3,0.0,ENE,1.6
2013-12-20 21:00:00,27.0,37.0,22.0,35.0,600.0,43.0,-2.6,1033.3,-16.3,0.0,ENE,1.9
2013-12-20 22:00:00,20.0,28.0,27.0,30.0,400.0,48.0,-2.6,1033.8,-16.7,0.0,NNE,1.9
2013-12-20 23:00:00,20.0,27.0,26.0,30.0,400.0,48.0,-3.1,1033.8,-16.8,0.0,NE,2.0
2013-12-21 00:00:00,13.0,26.0,18.0,28.0,400.0,51.0,-4.2,1033.5,-17.1,0.0,NE,1.8
2013-12-21 01:00:00,16.0,29.0,12.0,22.0,400.0,58.0,-4.1,1033.6,-17.3,0.0,NE,2.2
2013-12-21 02:00:00,7.0,15.0,9.0,14.0,200.0,68.0,-4.5,1033.7,-16.7,0.0,ENE,2.2
2013-12-21 03:00:00,6.0,14.0,12.0,11.0,200.0,72.0,-4.8,1033.3,-16.7,0.0,ENE,1.8
2013-12-21 04:00:00,9.0,14.0,19.0,14.0,300.0,66.0,-6.1,1033.2,-16.4,0.0,N,1.2
2013-12-21 05:00:00,8.0,13.0,20.0,15.0,300.0,63.0,-6.5,1033.0,-16.5,0.0,NNE,1.7
2013-12-21 06:00:00,7.0,10.0,20.0,14.0,300.0,63.0,-7.1,1033.2,-15.8,0.0,WNW,1.8
2013-12-21 07:00:00,10.0,15.0,27.0,17.0,400.0,59.0,-6.7,1033.3,-15.7,0.0,NNW,1.3
2013-12-21 08:00:00,6.0,15.0,44.0,22.0,400.0,53.0,-3.9,1033.4,-16.8,0.0,N,2.0
2013-12-21 09:00:00,11.0,16.0,31.0,24.0,500.0,51.0,-1.8,1033.5,-17.1,0.0,NNE,1.4
2013-12-21 10:00:00,7.0,16.0,18.0,18.0,400.0,62.0,-0.7,1033.2,-17.0,0.0,NE,1.7
2013-12-21 11:00:00,12.0,18.0,15.0,14.0,500.0,68.0,0.4,1032.0,-17.4,0.0,ESE,0.9
2013-12-21 12:00:00,11.0,17.0,12.0,12.0,400.0,72.0,1.8,1030.9,-17.2,0.0,WSW,1.5
2013-12-21 13:00:00,12.0,15.0,8.0,10.0,400.0,78.0,2.2,1030.1,-16.8,0.0,SSW,0.5
2013-12-21 14:00:00,7.0,12.0,6.0,8.0,300.0,83.0,2.9,1029.9,-16.2,0.0,WNW,0.7
2013-12-21 15:00:00,11.0,11.0,7.0,15.0,300.0,77.0,2.8,1029.8,-16.9,0.0,NW,0.7
2013-12-21 16:00:00,12.0,30.0,17.0,43.0,400.0,46.0,-0.2,1029.8,-15.3,0.0,WNW,0.0
2013-12-21 17:00:00,33.0,49.0,38.0,67.0,600.0,27.0,-2.7,1029.8,-10.3,0.0,SSE,0.4
2013-12-21 18:00:00,36.0,55.0,38.0,76.0,700.0,14.0,-3.5,1030.0,-11.5,0.0,SSE,0.1
2013-12-21 19:00:00,42.0,72.0,41.0,90.0,1200.0,7.0,-4.5,1030.3,-10.5,0.0,SSE,0.8
2013-12-21 20:00:00,86.0,128.0,54.0,105.0,2200.0,8.0,-5.1,1030.4,-12.3,0.0,S,0.2
2013-12-21 21:00:00,140.0,188.0,69.0,115.0,2600.0,8.0,-5.9,1030.4,-12.2,0.0,N,0.7
2013-12-21 22:00:00,140.0,188.0,69.0,115.0,2600.0,8.0,-4.8,1030.6,-13.6,0.0,NE,0.5
2013-12-21 23:00:00,151.0,190.0,50.0,102.0,3800.0,10.0,-4.8,1030.5,-14.1,0.0,NNE,1.3
2013-12-22 00:00:00,130.0,134.0,51.0,80.0,2700.0,8.0,-5.3,1030.2,-13.9,0.0,NE,0.8
2013-12-22 01:00:00,80.0,103.0,45.0,68.0,1900.0,7.0,-5.6,1030.2,-13.4,0.0,NE,1.4
2013-12-22 02:00:00,102.0,103.0,41.0,66.0,2300.0,7.0,-6.0,1030.6,-14.3,0.0,NE,1.2
2013-12-22 03:00:00,76.0,78.0,33.0,60.0,1800.0,6.0,-6.8,1030.3,-13.7,0.0,NE,0.1
2013-12-22 04:00:00,49.0,31.0,29.0,54.0,1200.0,5.0,-6.8,1029.8,-14.6,0.0,NE,1.5
2013-12-22 05:00:00,37.0,25.0,33.0,50.0,900.0,6.0,-6.4,1029.8,-14.4,0.0,N,1.3
2013-12-22 06:00:00,27.0,25.0,28.0,47.0,800.0,9.0,-6.5,1030.2,-15.2,0.0,NE,1.8
2013-12-22 07:00:00,24.0,25.0,34.0,46.0,800.0,9.0,-7.0,1030.2,-15.0,0.0,NE,1.3
2013-12-22 08:00:00,31.0,40.0,50.0,52.0,1100.0,8.0,-6.3,1030.7,-14.6,0.0,NE,1.4
2013-12-22 09:00:00,29.0,34.0,37.0,48.0,1000.0,8.0,-4.6,1030.8,-13.7,0.0,ENE,0.7
2013-12-22 10:00:00,31.0,46.0,38.0,48.0,1100.0,10.0,-1.6,1030.2,-14.8,0.0,NE,1.7
2013-12-22 11:00:00,41.0,67.0,37.0,51.0,1300.0,11.0,-0.2,1029.1,-15.3,0.0,E,1.2
2013-12-22 12:00:00,61.0,81.0,45.0,54.0,1500.0,16.0,0.8,1028.0,-15.7,0.0,SE,0.5
2013-12-22 13:00:00,85.0,97.0,52.0,58.0,1400.0,26.0,2.0,1027.1,-15.1,0.0,SE,0.0
2013-12-22 14:00:00,57.0,68.0,48.0,53.0,1100.0,32.0,1.9,1027.0,-13.9,0.0,SSW,1.2
2013-12-22 15:00:00,72.0,91.0,64.0,77.0,1300.0,22.0,1.0,1026.9,-13.1,0.0,SSW,0.8
2013-12-22 16:00:00,135.0,163.0,81.0,98.0,1900.0,17.0,-1.4,1027.0,-12.4,0.0,SSE,1.0
2013-12-22 17:00:00,167.0,203.0,88.0,118.0,2500.0,11.0,-2.0,1027.2,-11.8,0.0,SE,0.7
2013-12-22 18:00:00,190.0,229.0,88.0,130.0,2800.0,8.0,-3.5,1027.3,-10.6,0.0,SE,0.0
2013-12-22 19:00:00,246.0,326.0,93.0,146.0,3800.0,8.0,-5.0,1027.5,-10.2,0.0,NNE,0.1
2013-12-22 20:00:00,339.0,411.0,105.0,173.0,5200.0,8.0,-4.5,1027.8,-10.3,0.0,NE,1.4
2013-12-22 21:00:00,349.0,431.0,100.0,169.0,6100.0,9.0,-5.6,1027.9,-10.4,0.0,NNW,0.5
2013-12-22 22:00:00,403.0,486.0,110.0,171.0,7000.0,10.0,-6.1,1028.1,-10.7,0.0,NNE,0.8
2013-12-22 23:00:00,424.0,500.0,96.0,159.0,7000.0,10.0,-6.7,1027.9,-11.1,0.0,NE,0.0
2013-12-23 00:00:00,384.0,420.0,87.0,146.0,6100.0,7.0,-7.3,1027.7,-10.6,0.0,NE,1.1
2013-12-23 01:00:00,241.0,248.0,78.0,114.0,3900.0,6.0,-7.1,1027.8,-12.0,0.0,NE,0.2
2013-12-23 02:00:00,184.0,191.0,76.0,79.0,3200.0,5.0,-5.9,1027.8,-13.3,0.0,N,1.9
2013-12-23 03:00:00,114.0,69.0,60.0,40.0,1800.0,4.0,-7.1,1027.4,-13.0,0.0,NNE,0.7
2013-12-23 04:00:00,82.0,69.0,43.0,46.0,1600.0,5.0,-6.3,1027.3,-14.1,0.0,NNW,1.3
2013-12-23 05:00:00,87.0,75.0,41.0,65.0,2300.0,5.0,-7.1,1027.5,-14.4,0.0,NE,1.2
2013-12-23 06:00:00,87.0,68.0,41.0,64.0,2300.0,5.0,-6.7,1027.5,-14.5,0.0,N,1.7
2013-12-23 07:00:00,74.0,68.0,45.0,63.0,2000.0,5.0,-6.4,1028.3,-14.2,0.0,NNE,1.0
2013-12-23 08:00:00,67.0,68.0,53.0,67.0,2100.0,5.0,-3.9,1028.7,-13.6,0.0,NNE,2.0
2013-12-23 09:00:00,57.0,60.0,49.0,59.0,1600.0,7.0,0.0,1029.4,-13.0,0.0,NNE,1.2
2013-12-23 10:00:00,29.0,30.0,46.0,39.0,900.0,23.0,2.6,1029.1,-13.3,0.0,ENE,3.5
2013-12-23 11:00:00,31.0,34.0,41.0,34.0,800.0,34.0,3.8,1028.4,-13.1,0.0,ENE,3.5
2013-12-23 12:00:00,28.0,35.0,36.0,28.0,700.0,46.0,5.4,1027.8,-13.1,0.0,NE,2.7
2013-12-23 13:00:00,22.0,30.0,25.0,19.0,500.0,59.0,5.5,1027.3,-13.5,0.0,ENE,2.5
2013-12-23 14:00:00,18.0,26.0,18.0,14.0,400.0,68.0,5.9,1027.4,-13.7,0.0,ENE,1.8
2013-12-23 15:00:00,18.0,20.0,15.0,13.0,300.0,71.0,5.3,1027.8,-14.2,0.0,ENE,1.1
2013-12-23 16:00:00,3.0,19.0,17.0,14.0,300.0,70.0,3.1,1028.5,-14.1,0.0,SSE,2.0
2013-12-23 17:00:00,8.0,9.0,16.0,16.0,400.0,67.0,1.1,1029.3,-13.8,0.0,SW,0.7
2013-12-23 18:00:00,8.0,8.0,19.0,32.0,800.0,51.0,-1.3,1029.9,-12.0,0.0,SSE,0.7
2013-12-23 19:00:00,65.0,97.0,42.0,77.0,1100.0,14.0,-2.7,1030.7,-10.5,0.0,S,0.0
2013-12-23 20:00:00,98.0,143.0,95.0,93.0,1600.0,8.0,-4.1,1031.4,-10.9,0.0,NW,0.7
2013-12-23 21:00:00,131.0,157.0,99.0,96.0,2100.0,7.0,-4.6,1031.8,-10.0,0.0,NW,0.1
2013-12-23 22:00:00,165.0,191.0,100.0,103.0,2800.0,7.0,-5.1,1032.0,-10.1,0.0,NE,0.8
2013-12-23 23:00:00,178.0,214.0,76.0,108.0,3300.0,7.0,-5.8,1032.2,-9.5,0.0,NNE,0.1
2013-12-24 00:00:00,184.0,214.0,78.0,100.0,3900.0,8.0,-6.6,1032.2,-11.9,0.0,N,0.1
2013-12-24 01:00:00,252.0,286.0,102.0,110.0,6100.0,11.0,-5.8,1032.3,-11.5,0.0,ENE,1.1
2013-12-24 02:00:00,270.0,292.0,87.0,112.0,5600.0,7.0,-5.9,1032.4,-11.6,0.0,NNE,0.4
2013-12-24 03:00:00,258.0,285.0,80.0,102.0,5700.0,8.0,-5.7,1032.4,-12.4,0.0,NE,1.2
2013-12-24 04:00:00,204.0,177.0,64.0,86.0,4300.0,6.0,-6.0,1032.1,-12.1,0.0,NE,0.8
2013-12-24 05:00:00,187.0,128.0,57.0,79.0,4200.0,6.0,-6.6,1032.1,-11.7,0.0,ENE,1.0
2013-12-24 06:00:00,141.0,104.0,41.0,69.0,3100.0,4.0,-6.5,1032.6,-12.0,0.0,NNE,1.4
2013-12-24 07:00:00,108.0,88.0,25.0,63.0,2700.0,4.0,-6.7,1032.7,-12.0,0.0,NE,0.9
2013-12-24 08:00:00,90.0,81.0,27.0,61.0,2200.0,4.0,-5.5,1033.3,-11.8,0.0,NNE,1.3
2013-12-24 09:00:00,77.0,80.0,28.0,59.0,2200.0,4.0,-4.3,1033.1,-11.3,0.0,NE,1.2
2013-12-24 10:00:00,72.0,72.0,48.0,56.0,2000.0,5.0,-2.4,1032.9,-10.9,0.0,ENE,1.2
2013-12-24 11:00:00,84.0,100.0,56.0,57.0,2200.0,7.0,-0.6,1031.7,-10.3,0.0,NNE,1.5
2013-12-24 12:00:00,106.0,128.0,63.0,59.0,2400.0,8.0,0.4,1030.3,-7.6,0.0,SSE,0.9
2013-12-24 13:00:00,143.0,154.0,72.0,69.0,2700.0,12.0,0.9,1029.3,-7.6,0.0,S,1.2
2013-12-24 14:00:00,149.0,157.0,102.0,78.0,2900.0,15.0,0.7,1028.3,-7.8,0.0,SSE,0.9
2013-12-24 15:00:00,155.0,202.0,108.0,85.0,2900.0,14.0,0.5,1028.4,-7.7,0.0,SSE,0.1
2013-12-24 16:00:00,179.0,192.0,106.0,95.0,2900.0,12.0,-0.3,1027.8,-7.8,0.0,NNE,1.0
2013-12-24 17:00:00,181.0,204.0,112.0,106.0,3100.0,8.0,-1.2,1028.2,-8.0,0.0,NE,0.4
2013-12-24 18:00:00,194.0,220.0,108.0,114.0,3600.0,5.0,-2.0,1028.3,-7.7,0.0,ENE,0.8
2013-12-24 19:00:00,193.0,213.0,92.0,114.0,3600.0,5.0,-2.0,1028.3,-7.5,0.0,NE,1.0
2013-12-24 20:00:00,234.0,259.0,94.0,121.0,4500.0,7.0,-3.0,1028.0,-7.7,0.0,NNE,0.9
2013-12-24 21:00:00,232.0,256.0,80.0,114.0,4300.0,6.0,-2.9,1027.8,-7.6,0.0,NNE,1.3
2013-12-24 22:00:00,238.0,254.0,82.0,113.0,4400.0,6.0,-4.2,1027.7,-7.5,0.0,NNE,0.0
2013-12-24 23:00:00,252.0,277.0,95.0,115.0,4600.0,7.0,-5.1,1027.2,-7.7,0.0,N,0.7
2013-12-25 00:00:00,253.0,271.0,90.0,110.0,4700.0,7.0,-5.3,1026.3,-7.9,0.0,NNE,0.8
2013-12-25 01:00:00,249.0,250.0,84.0,109.0,4700.0,6.0,-5.7,1026.0,-8.3,0.0,NNE,0.8
2013-12-25 02:00:00,232.0,245.0,60.0,108.0,4500.0,5.0,-6.4,1025.7,-9.0,0.0,WNW,0.4
2013-12-25 03:00:00,237.0,244.0,53.0,104.0,4700.0,6.0,-5.8,1025.0,-8.2,0.0,NE,1.2
2013-12-25 04:00:00,226.0,229.0,39.0,96.0,4500.0,5.0,-5.3,1024.6,-8.4,0.0,W,0.5
2013-12-25 05:00:00,209.0,173.0,25.0,91.0,4200.0,5.0,-5.7,1024.6,-9.1,0.0,NNE,0.7
2013-12-25 06:00:00,180.0,199.0,56.0,92.0,3500.0,4.0,-5.7,1025.0,-9.1,0.0,NNE,1.8
2013-12-25 07:00:00,191.0,198.0,52.0,100.0,4400.0,5.0,-5.7,1025.3,-9.3,0.0,NNE,1.4
2013-12-25 08:00:00,225.0,236.0,46.0,108.0,5100.0,5.0,-5.2,1025.3,-8.9,0.0,NNE,1.6
2013-12-25 09:00:00,213.0,227.0,56.0,109.0,4800.0,5.0,-3.7,1025.2,-8.6,0.0,NNE,1.5
2013-12-25 10:00:00,187.0,198.0,79.0,102.0,3700.0,5.0,-1.5,1024.1,-8.7,0.0,NNE,2.7
2013-12-25 11:00:00,199.0,210.0,72.0,101.0,3700.0,7.0,0.2,1022.8,-8.3,0.0,NNW,1.9
2013-12-25 12:00:00,210.0,218.0,83.0,102.0,3600.0,12.0,2.6,1021.6,-8.2,0.0,N,1.6
2013-12-25 13:00:00,222.0,239.0,95.0,108.0,3600.0,17.0,5.2,1021.2,-9.8,0.0,NW,2.2
2013-12-25 14:00:00,252.0,277.0,89.0,125.0,3900.0,17.0,5.8,1020.7,-10.9,0.0,NW,1.5
2013-12-25 15:00:00,243.0,271.0,81.0,120.0,3600.0,18.0,5.7,1021.2,-15.6,0.0,NW,7.1
2013-12-25 16:00:00,172.0,181.0,69.0,106.0,2500.0,14.0,3.7,1022.7,-17.2,0.0,NNW,6.8
2013-12-25 17:00:00,107.0,123.0,40.0,72.0,1400.0,29.0,2.2,1024.2,-17.9,0.0,NNW,5.6
2013-12-25 18:00:00,41.0,100.0,14.0,47.0,800.0,43.0,0.8,1025.7,-18.6,0.0,NNW,5.9
2013-12-25 19:00:00,16.0,128.0,6.0,24.0,300.0,54.0,-1.3,1027.3,-20.9,0.0,NNW,5.3
2013-12-25 20:00:00,13.0,76.0,7.0,22.0,300.0,52.0,-2.3,1028.6,-20.2,0.0,NW,6.1
2013-12-25 21:00:00,13.0,92.0,4.0,14.0,200.0,57.0,-3.3,1028.7,-21.0,0.0,NNW,5.9
2013-12-25 22:00:00,8.0,189.0,1.0,8.0,200.0,59.0,-3.7,1028.8,-20.5,0.0,NW,4.5
2013-12-25 23:00:00,10.0,18.0,2.0,8.0,200.0,59.0,-3.8,1028.9,-20.1,0.0,NW,4.7
2013-12-26 00:00:00,7.0,12.0,2.0,8.0,300.0,58.0,-3.7,1029.1,-19.6,0.0,NNW,5.3
2013-12-26 01:00:00,7.0,6.0,2.0,8.0,300.0,59.0,-3.9,1029.1,-19.4,0.0,NNW,4.8
2013-12-26 02:00:00,7.0,6.0,2.0,7.0,500.0,59.0,-4.1,1029.7,-20.0,0.0,NW,7.1
2013-12-26 03:00:00,7.0,6.0,2.0,4.0,300.0,60.0,-4.7,1030.2,-20.5,0.0,NNW,4.3
2013-12-26 04:00:00,6.0,6.0,1.0,5.0,200.0,64.0,-4.9,1030.7,-20.6,0.0,NW,3.9
2013-12-26 05:00:00,6.0,6.0,3.0,5.0,200.0,58.0,-5.4,1031.2,-21.1,0.0,NNW,3.4
2013-12-26 06:00:00,6.0,6.0,1.0,4.0,200.0,68.0,-5.6,1032.1,-21.3,0.0,N,2.4
2013-12-26 07:00:00,6.0,6.0,1.0,9.0,300.0,64.0,-5.4,1032.8,-20.7,0.0,NNW,3.4
2013-12-26 08:00:00,11.0,6.0,2.0,20.0,400.0,51.0,-4.1,1032.7,-20.8,0.0,NNW,3.7
2013-12-26 09:00:00,10.0,12.0,4.0,31.0,500.0,41.0,-2.7,1032.9,-21.0,0.0,N,3.3
2013-12-26 10:00:00,18.0,8.0,3.0,25.0,500.0,50.0,-1.6,1032.2,-21.1,0.0,NNW,3.6
2013-12-26 11:00:00,10.0,6.0,1.0,14.0,400.0,63.0,-0.6,1031.2,-20.3,0.0,E,2.3
2013-12-26 12:00:00,6.0,6.0,1.0,10.0,400.0,67.0,0.5,1030.3,-20.5,0.0,NNW,6.1
2013-12-26 13:00:00,10.0,7.0,5.0,12.0,300.0,67.0,1.1,1029.6,-20.6,0.0,NNW,7.6
2013-12-26 14:00:00,9.0,6.0,3.0,11.0,300.0,67.0,1.5,1029.2,-20.3,0.0,NNW,8.0
2013-12-26 15:00:00,4.0,6.0,1.0,12.0,200.0,68.0,1.3,1029.4,-19.9,0.0,NNW,4.7
2013-12-26 16:00:00,3.0,34.0,1.0,13.0,200.0,64.0,0.6,1030.0,-20.4,0.0,NNW,4.0
2013-12-26 17:00:00,7.0,18.0,1.0,11.0,200.0,64.0,0.1,1030.5,-20.3,0.0,NNW,5.5
2013-12-26 18:00:00,7.0,15.0,1.0,19.0,200.0,56.0,-0.7,1030.9,-20.4,0.0,NNW,4.5
2013-12-26 19:00:00,9.0,14.0,2.0,24.0,300.0,51.0,-1.1,1031.0,-20.7,0.0,NW,3.6
2013-12-26 20:00:00,10.0,14.0,4.0,25.0,300.0,49.0,-1.3,1031.0,-20.9,0.0,NW,2.9
2013-12-26 21:00:00,11.0,14.0,4.0,25.0,400.0,48.0,-2.1,1031.1,-20.5,0.0,NW,1.7
2013-12-26 22:00:00,11.0,11.0,3.0,24.0,400.0,46.0,-2.1,1031.0,-21.0,0.0,NNW,2.3
2013-12-26 23:00:00,15.0,15.0,9.0,25.0,500.0,45.0,-2.4,1030.6,-20.8,0.0,NNW,2.3
2013-12-27 00:00:00,22.0,26.0,8.0,26.0,600.0,42.0,-2.3,1030.4,-20.7,0.0,NNW,1.4
2013-12-27 01:00:00,28.0,19.0,19.0,35.0,800.0,32.0,-2.6,1030.3,-20.4,0.0,WNW,4.5
2013-12-27 02:00:00,25.0,6.0,17.0,34.0,800.0,34.0,-2.9,1030.0,-20.7,0.0,WNW,2.2
2013-12-27 03:00:00,12.0,6.0,6.0,16.0,500.0,52.0,-2.7,1029.4,-20.5,0.0,NW,4.5
2013-12-27 04:00:00,3.0,6.0,2.0,17.0,300.0,51.0,-3.7,1029.1,-20.9,0.0,NW,3.0
2013-12-27 05:00:00,6.0,6.0,2.0,9.0,300.0,63.0,-4.6,1029.1,-20.4,0.0,WNW,2.8
2013-12-27 06:00:00,7.0,6.0,2.0,13.0,300.0,57.0,-4.5,1029.2,-20.3,0.0,NW,2.8
2013-12-27 07:00:00,6.0,7.0,7.0,27.0,400.0,39.0,-4.0,1029.3,-20.3,0.0,NW,4.6
2013-12-27 08:00:00,13.0,18.0,18.0,54.0,600.0,11.0,-2.3,1029.2,-19.7,0.0,NW,3.3
2013-12-27 09:00:00,18.0,26.0,21.0,59.0,800.0,7.0,-1.3,1029.2,-19.3,0.0,NW,3.4
2013-12-27 10:00:00,24.0,34.0,20.0,46.0,900.0,18.0,-0.8,1028.0,-18.9,0.0,NW,3.7
2013-12-27 11:00:00,22.0,32.0,21.0,37.0,900.0,28.0,-0.2,1026.6,-18.9,0.0,NW,3.9
2013-12-27 12:00:00,22.0,26.0,16.0,29.0,700.0,39.0,0.2,1025.3,-19.1,0.0,NW,4.0
2013-12-27 13:00:00,15.0,17.0,15.0,24.0,500.0,44.0,0.3,1024.2,-19.0,0.0,NW,2.9
2013-12-27 14:00:00,12.0,19.0,16.0,23.0,400.0,46.0,0.6,1023.8,-18.7,0.0,NNW,1.6
2013-12-27 15:00:00,15.0,18.0,15.0,23.0,400.0,47.0,0.2,1023.4,-18.5,0.0,NNW,0.5
2013-12-27 16:00:00,21.0,26.0,22.0,27.0,500.0,43.0,-0.8,1023.4,-17.5,0.0,NNE,0.2
2013-12-27 17:00:00,22.0,37.0,26.0,31.0,500.0,37.0,-1.0,1023.6,-18.1,0.0,ENE,2.2
2013-12-27 18:00:00,24.0,37.0,21.0,45.0,600.0,21.0,-1.6,1023.7,-18.2,0.0,ENE,1.0
2013-12-27 19:00:00,55.0,83.0,35.0,68.0,1300.0,5.0,-2.0,1023.8,-17.7,0.0,NNE,0.9
2013-12-27 20:00:00,66.0,75.0,25.0,60.0,1000.0,6.0,-2.5,1023.8,-15.2,0.0,NE,0.4
2013-12-27 21:00:00,56.0,62.0,47.0,59.0,1100.0,5.0,-3.7,1023.6,-16.3,0.0,NNE,1.3
2013-12-27 22:00:00,56.0,62.0,47.0,59.0,,8.1396,-4.3,1023.7,-16.8,0.0,N,0.7
2013-12-27 23:00:00,69.0,69.0,48.8376,56.4575,,3.6414,-3.0,1023.7,-17.4,0.0,NNW,2.9
2013-12-28 00:00:00,86.0,75.0,41.412,52.3515,,5.355,-3.5,1023.8,-17.1,0.0,NW,2.7
2013-12-28 01:00:00,33.0,27.0,8.2824,24.636,,33.8436,-2.4,1023.9,-16.9,0.0,NW,3.5
2013-12-28 02:00:00,20.0,17.0,7.7112,29.5632,,27.4176,-3.1,1023.9,-17.1,0.0,NW,3.8
2013-12-28 03:00:00,13.0,11.0,3.9984,19.7088,,39.1986,-2.7,1023.4,-17.9,0.0,NW,5.2
2013-12-28 04:00:00,12.0,9.0,4.5696,21.7618,,35.9856,-3.1,1023.4,-19.1,0.0,NW,3.8
2013-12-28 05:00:00,7.0,,1.1424,6.9802,,56.5488,-3.5,1023.5,-19.4,0.0,NW,4.2
2013-12-28 06:00:00,8.0,5.0,1.9992,8.212,,57.1914,-4.2,1024.2,-19.6,0.0,NW,3.8
2013-12-28 07:00:00,9.0,11.0,6.2832,18.8876,,42.1974,-4.1,1024.7,-20.0,0.0,NNW,5.8
2013-12-28 08:00:00,15.0,17.0,4.5696,24.8413,,34.9146,-3.4,1025.1,-19.8,0.0,NW,4.6
2013-12-28 09:00:00,14.0,22.0,3.4272,15.6028,,49.6944,-2.4,1025.2,-20.3,0.0,NW,5.9
2013-12-28 10:00:00,11.0,21.0,5.712000000000001,14.1657,,51.1938,-1.5,1025.0,-21.0,0.0,NNW,6.7
2013-12-28 11:00:00,12.0,19.0,7.4256,13.3445,,53.3358,-0.7,1023.9,-21.5,0.0,NW,6.1
2013-12-28 12:00:00,10.0,38.0,11.0,16.0,400.0,56.0,0.3,1022.7,-22.0,0.0,NW,5.9
2013-12-28 13:00:00,10.0,38.0,11.0,16.0,400.0,56.0,1.1,1021.9,-22.0,0.0,NW,4.5
2013-12-28 14:00:00,10.0,49.0,12.0,19.0,400.0,57.0,1.8,1021.3,-21.4,0.0,WNW,2.8
2013-12-28 15:00:00,9.0,48.0,12.0,19.0,400.0,57.0,1.5,1021.2,-21.7,0.0,NW,4.1
2013-12-28 16:00:00,8.0,42.0,11.0,20.0,300.0,57.0,0.1,1020.7,-21.5,0.0,WNW,2.4
2013-12-28 17:00:00,16.0,37.0,16.0,42.0,400.0,35.0,-1.7,1020.8,-20.2,0.0,SW,0.9
2013-12-28 18:00:00,20.0,51.0,21.0,62.0,500.0,15.0,-2.5,1021.2,-20.4,0.0,WSW,1.3
2013-12-28 19:00:00,30.0,63.0,30.0,73.0,700.0,7.0,-2.9,1021.0,-20.2,0.0,WNW,1.1
2013-12-28 20:00:00,33.0,57.0,37.0,74.0,800.0,6.0,-4.0,1020.9,-18.3,0.0,WNW,1.2
2013-12-28 21:00:00,27.0,48.0,30.0,64.0,700.0,12.0,-5.2,1020.7,-18.3,0.0,WNW,1.4
2013-12-28 22:00:00,30.0,52.0,34.0,73.0,800.0,3.0,-4.1,1020.5,-20.4,0.0,NW,1.8
2013-12-28 23:00:00,36.0,59.0,50.0,76.0,1100.0,3.0,-2.4,1020.2,-21.3,0.0,WNW,1.7
2013-12-29 00:00:00,44.0,67.0,39.0,77.0,1200.0,2.0,-2.1,1019.7,-21.0,0.0,W,2.4
2013-12-29 01:00:00,39.0,55.0,37.0,63.0,1100.0,2.0,-1.7,1019.5,-21.2,0.0,W,2.2
2013-12-29 02:00:00,23.0,43.0,28.0,37.0,600.0,8.0,-1.8,1019.0,-21.3,0.0,WNW,2.9
2013-12-29 03:00:00,21.0,45.0,20.0,41.0,500.0,10.0,-2.8,1018.3,-21.6,0.0,WNW,1.3
