date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-10-09 09:00:00,83.0,114.0,6.0,56.0,1300.0,12.0,14.5,1004.3,10.9,0.0,NE,1.3
2013-10-09 10:00:00,95.0,135.0,10.0,68.0,1400.0,11.0,15.1,1003.4,10.9,0.0,N,0.5
2013-10-09 11:00:00,98.0,134.0,19.0,93.0,1500.0,12.0,15.7,1003.0,11.3,0.0,WSW,0.5
2013-10-09 12:00:00,102.0,145.0,22.0,99.0,1500.0,12.0,16.9,1001.8,11.6,0.0,ENE,0.8
2013-10-09 13:00:00,103.0,151.0,26.0,96.0,1500.0,23.0,18.0,1000.8,12.0,0.0,E,0.6
2013-10-09 14:00:00,116.0,158.0,31.0,93.0,1300.0,39.0,18.2,1000.9,12.6,0.0,WSW,0.6
2013-10-09 15:00:00,131.0,172.0,26.0,94.0,1300.0,46.0,18.0,1000.8,12.7,0.0,WNW,0.8
2013-10-09 16:00:00,137.0,183.0,21.0,96.0,1300.0,46.0,17.4,1000.4,13.3,0.0,ESE,0.5
2013-10-09 17:00:00,148.0,179.0,14.0,81.0,1200.0,53.0,15.6,1000.3,13.3,0.0,WNW,1.2
2013-10-09 18:00:00,151.0,179.0,9.0,78.0,1300.0,50.0,14.6,1000.6,12.8,0.0,SSW,0.6
2013-10-09 19:00:00,144.0,158.0,6.0,57.0,1200.0,52.0,14.0,1000.5,12.7,0.0,SE,0.8
2013-10-09 20:00:00,144.0,158.0,6.0,57.0,1200.0,49.0,13.4,1000.2,12.3,0.0,NNE,0.6
2013-10-09 21:00:00,145.0,153.0,5.0,53.0,1200.0,39.0,13.6,999.9,12.7,0.0,NW,0.8
2013-10-09 22:00:00,144.0,144.0,5.0,47.0,1200.0,39.0,14.5,1000.0,12.9,0.0,NW,1.2
2013-10-09 23:00:00,134.0,146.0,6.0,45.0,1200.0,37.0,17.0,1000.8,13.3,0.0,WNW,1.1
2013-10-10 00:00:00,156.0,167.0,10.0,34.0,1200.0,60.0,15.7,998.4,13.4,0.0,NE,1.5
2013-10-10 01:00:00,145.0,156.0,10.0,41.0,1200.0,50.0,14.9,998.2,13.1,0.0,NW,0.8
2013-10-10 02:00:00,157.0,187.0,11.0,99.0,1300.0,6.0,14.2,998.1,13.1,0.0,WNW,1.6
2013-10-10 03:00:00,169.0,186.0,9.0,74.0,1300.0,20.0,14.0,997.9,12.7,0.0,ESE,1.0
2013-10-10 04:00:00,169.0,173.0,10.0,28.0,1200.0,53.0,13.6,998.3,12.7,0.0,SE,0.0
2013-10-10 05:00:00,182.0,173.0,7.0,31.0,1300.0,40.0,13.0,998.8,12.4,0.0,NNE,1.2
2013-10-10 06:00:00,185.0,162.0,6.0,34.0,1300.0,31.0,13.5,999.0,12.9,0.0,NW,1.3
2013-10-10 07:00:00,169.0,181.0,6.0,59.0,1700.0,11.0,14.4,999.8,13.8,0.0,WSW,1.3
2013-10-10 08:00:00,196.0,205.0,7.0,69.0,1500.0,13.0,18.8,1000.2,6.9,0.0,WNW,3.8
2013-10-10 09:00:00,184.0,187.0,13.0,37.0,1300.0,50.0,21.3,1001.1,3.0,0.0,WNW,4.7
2013-10-10 10:00:00,69.0,78.0,11.0,11.0,300.0,73.0,20.3,1002.0,2.6,0.0,WNW,6.4
2013-10-10 11:00:00,8.0,53.0,3.0,8.0,100.0,78.0,20.2,1002.2,2.5,0.0,WNW,7.2
2013-10-10 12:00:00,10.0,45.0,2.0,9.0,100.0,76.0,20.4,1002.3,3.1,0.0,WNW,6.3
2013-10-10 13:00:00,5.0,37.0,2.0,9.0,100.0,78.0,19.0,1003.3,2.3,0.0,WNW,5.1
2013-10-10 14:00:00,14.0,57.0,1.0,10.0,100.0,76.0,20.3,1003.5,1.7,0.0,WNW,6.2
2013-10-10 15:00:00,14.0,57.0,1.0,10.0,100.0,78.0,20.1,1004.0,2.0,0.0,WNW,5.1
2013-10-10 16:00:00,10.0,46.0,2.0,12.0,100.0,82.0,18.6,1004.8,1.1,0.0,NNW,3.3
2013-10-10 17:00:00,7.0,41.0,2.0,11.0,100.0,85.0,17.1,1005.7,1.5,0.0,W,2.3
2013-10-10 18:00:00,7.0,24.0,2.0,18.0,100.0,77.0,16.7,1006.2,-0.1,0.0,W,4.3
2013-10-10 19:00:00,7.0,24.0,2.0,18.0,100.0,85.0,15.4,1006.4,0.0,0.0,WNW,1.1
2013-10-10 20:00:00,3.0,8.0,2.0,11.0,100.0,82.0,14.3,1006.5,0.9,0.0,WNW,1.7
2013-10-10 21:00:00,5.0,8.0,3.0,16.0,100.0,77.0,11.6,1006.6,1.8,0.0,WNW,1.5
2013-10-10 22:00:00,3.0,6.0,1.0,16.0,100.0,74.0,10.7,1006.5,2.3,0.0,WNW,1.1
2013-10-10 23:00:00,4.0,9.0,2.0,19.0,100.0,65.0,9.8,1006.3,2.9,0.0,WNW,0.6
2013-10-11 00:00:00,6.0,8.0,2.0,22.0,200.0,56.0,10.4,1006.4,0.4,0.0,NE,2.3
2013-10-11 01:00:00,5.0,9.0,2.0,25.0,200.0,51.0,10.7,1006.2,1.8,0.0,NNE,0.8
2013-10-11 02:00:00,12.0,21.0,5.0,61.0,200.0,21.0,8.4,1006.7,2.0,0.0,WNW,1.6
2013-10-11 03:00:00,12.0,38.0,5.0,59.0,200.0,17.0,8.2,1006.6,2.6,0.0,W,1.0
2013-10-11 04:00:00,7.0,13.0,3.0,29.0,200.0,30.0,7.0,1007.1,3.1,0.0,S,0.5
2013-10-11 05:00:00,7.0,8.0,3.0,26.0,200.0,32.0,6.4,1007.3,4.4,0.0,WNW,0.9
2013-10-11 06:00:00,22.0,90.0,7.0,67.0,300.0,5.0,6.8,1007.8,3.9,0.0,W,0.8
2013-10-11 07:00:00,14.0,26.0,4.0,55.0,300.0,13.0,11.2,1008.7,5.1,0.0,ESE,0.8
2013-10-11 08:00:00,11.0,52.0,5.0,48.0,300.0,17.0,13.4,1008.7,3.7,0.0,NE,2.5
2013-10-11 09:00:00,14.0,61.0,18.0,46.0,300.0,25.0,16.3,1008.2,2.3,0.0,ENE,2.9
2013-10-11 10:00:00,15.0,50.0,16.0,33.0,200.0,43.0,18.4,1007.4,1.8,0.0,SSE,1.8
2013-10-11 11:00:00,14.0,38.0,10.0,28.0,200.0,58.0,19.1,1006.6,3.3,0.0,S,2.7
2013-10-11 12:00:00,30.0,74.0,13.0,58.0,400.0,57.0,20.9,1005.5,4.0,0.0,S,3.0
2013-10-11 13:00:00,39.0,76.0,13.0,76.0,500.0,63.0,21.6,1004.8,3.3,0.0,S,1.4
2013-10-11 14:00:00,47.0,90.0,13.0,79.0,500.0,74.0,22.3,1004.3,2.9,0.0,W,0.8
2013-10-11 15:00:00,48.0,92.0,13.0,72.0,500.0,83.0,21.9,1004.4,3.5,0.0,NW,0.7
2013-10-11 16:00:00,41.0,84.0,14.0,57.0,400.0,95.0,19.7,1004.7,6.4,0.0,N,1.3
2013-10-11 17:00:00,42.0,86.0,15.0,59.0,500.0,98.0,16.0,1005.5,9.0,0.0,NW,1.4
2013-10-11 18:00:00,57.0,131.0,14.0,129.0,900.0,40.0,14.1,1006.2,7.6,0.0,WNW,2.0
2013-10-11 19:00:00,65.0,154.0,9.0,138.0,1000.0,15.0,12.4,1006.5,7.1,0.0,WNW,0.2
2013-10-11 20:00:00,60.0,103.0,6.0,76.0,700.0,41.0,11.1,1007.4,7.0,0.0,ESE,0.7
2013-10-11 21:00:00,47.0,83.0,5.0,60.0,600.0,46.0,10.6,1008.1,8.7,0.0,NW,1.0
2013-10-11 22:00:00,45.0,73.0,5.0,58.0,600.0,43.0,9.8,1008.7,6.7,0.0,NW,0.5
2013-10-11 23:00:00,45.0,74.0,4.0,46.0,500.0,46.0,9.1,1008.6,7.4,0.0,ESE,0.5
2013-10-12 00:00:00,45.0,68.0,4.0,43.0,500.0,44.0,8.6,1008.9,7.5,0.0,NE,0.5
2013-10-12 01:00:00,44.0,67.0,3.0,38.0,500.0,42.0,8.3,1009.1,6.4,0.0,NW,0.7
2013-10-12 02:00:00,43.0,62.0,4.0,38.0,500.0,38.0,7.7,1009.2,6.6,0.0,WNW,0.8
2013-10-12 03:00:00,46.0,61.0,3.0,31.0,500.0,39.0,7.4,1009.5,6.5,0.0,NW,1.2
2013-10-12 04:00:00,45.0,59.0,3.0,31.0,500.0,28.0,7.1,1009.7,6.2,0.0,W,0.7
2013-10-12 05:00:00,45.0,66.0,3.0,58.0,500.0,18.0,6.7,1010.5,5.8,0.0,NNW,0.5
2013-10-12 06:00:00,47.0,65.0,3.0,57.0,500.0,14.0,7.6,1011.1,6.7,0.0,NW,0.7
2013-10-12 07:00:00,61.0,84.0,3.0,52.0,700.0,16.0,11.3,1011.5,6.4,0.0,NE,1.1
2013-10-12 08:00:00,57.0,94.0,7.0,69.0,800.0,10.0,14.0,1011.8,6.4,0.0,NNE,1.0
2013-10-12 09:00:00,45.0,80.0,9.0,48.0,500.0,30.0,15.4,1011.6,6.9,0.0,NE,0.7
2013-10-12 10:00:00,36.0,66.0,12.0,47.0,400.0,35.0,18.3,1011.1,7.1,0.0,SSW,0.7
2013-10-12 11:00:00,31.0,73.0,19.0,44.0,400.0,50.0,21.2,1010.2,4.7,0.0,E,1.5
2013-10-12 12:00:00,34.0,58.0,10.0,32.0,400.0,79.0,22.0,1009.4,2.1,0.0,E,1.3
2013-10-12 13:00:00,19.0,58.0,5.0,17.0,200.0,90.0,22.8,1008.4,1.2,0.0,E,1.2
2013-10-12 14:00:00,8.0,12.0,5.0,19.0,200.0,97.0,22.3,1008.2,2.9,0.0,E,0.7
2013-10-12 15:00:00,17.0,42.0,6.0,25.0,300.0,103.0,20.8,1007.8,6.0,0.0,NNE,0.7
2013-10-12 16:00:00,30.0,62.0,8.0,39.0,400.0,98.0,18.7,1007.7,8.6,0.0,WNW,0.9
2013-10-12 17:00:00,29.0,99.0,7.0,77.0,500.0,58.0,17.3,1008.0,9.0,0.0,WNW,0.9
2013-10-12 18:00:00,42.0,104.0,7.0,93.0,700.0,29.0,16.7,1008.3,8.9,0.0,NW,1.1
2013-10-12 19:00:00,41.0,82.0,5.0,66.0,600.0,38.0,16.1,1008.7,9.5,0.0,SSE,0.5
2013-10-12 20:00:00,51.0,76.0,5.0,54.0,700.0,39.0,16.1,1009.5,10.4,0.0,NW,1.2
2013-10-12 21:00:00,50.0,78.0,5.0,66.0,700.0,28.0,15.8,1009.7,9.2,0.0,NNE,1.3
2013-10-12 22:00:00,43.0,72.0,5.0,62.0,600.0,27.0,16.5,1010.0,6.9,0.0,ENE,1.1
2013-10-12 23:00:00,37.0,57.0,13.0,70.0,600.0,25.0,15.5,1009.7,9.2,0.0,WNW,1.4
2013-10-13 00:00:00,26.0,33.0,19.0,39.0,500.0,48.0,15.0,1009.7,8.9,0.0,ENE,1.2
2013-10-13 01:00:00,26.0,34.0,18.0,32.0,400.0,51.0,16.4,1009.8,6.5,0.0,ENE,1.8
2013-10-13 02:00:00,25.0,34.0,17.0,28.0,400.0,54.0,15.7,1009.4,6.9,0.0,E,2.3
2013-10-13 03:00:00,19.0,33.0,16.0,25.0,400.0,58.0,14.9,1009.4,7.7,0.0,E,1.3
2013-10-13 04:00:00,20.0,26.0,15.0,18.0,400.0,62.0,14.7,1009.7,8.0,0.0,NNE,0.5
2013-10-13 05:00:00,20.0,27.0,15.0,22.0,400.0,58.0,14.0,1010.0,9.2,0.0,NW,0.5
2013-10-13 06:00:00,22.0,35.0,13.0,29.0,500.0,51.0,13.8,1010.4,9.6,0.0,NNW,0.6
2013-10-13 07:00:00,26.0,40.0,11.0,38.0,500.0,44.0,14.1,1011.0,8.7,0.0,ENE,0.9
2013-10-13 08:00:00,26.0,40.0,11.0,38.0,600.0,36.0,14.9,1011.0,9.3,0.0,E,0.8
2013-10-13 09:00:00,32.0,76.0,15.0,54.0,600.0,36.0,15.4,1011.3,9.1,0.0,E,0.8
2013-10-13 10:00:00,42.0,89.0,14.0,57.0,600.0,34.0,15.7,1011.1,8.4,0.0,ENE,1.1
2013-10-13 11:00:00,33.0,67.0,14.0,39.0,500.0,51.0,15.8,1010.4,8.5,0.0,ENE,1.3
2013-10-13 12:00:00,33.0,48.0,12.0,27.0,500.0,60.0,15.9,1009.7,8.9,0.0,ENE,1.2
2013-10-13 13:00:00,33.0,38.0,11.0,27.0,500.0,60.0,15.8,1009.2,9.2,0.0,ENE,0.7
2013-10-13 14:00:00,33.0,42.0,13.0,28.0,500.0,59.0,15.9,1009.2,9.3,0.0,ENE,0.8
2013-10-13 15:00:00,33.0,42.0,13.0,28.0,500.0,58.0,15.8,1008.9,9.2,0.0,ENE,0.7
2013-10-13 16:00:00,36.0,53.0,11.0,32.0,500.0,55.0,15.5,1008.8,9.6,0.0,NNE,0.8
2013-10-13 17:00:00,33.0,52.0,8.0,31.0,400.0,58.0,14.3,1009.1,10.1,0.0,N,0.4
2013-10-13 18:00:00,41.0,61.0,8.0,38.0,500.0,50.0,13.2,1009.5,10.6,0.0,WNW,1.0
2013-10-13 19:00:00,43.0,66.0,6.0,51.0,600.0,34.0,12.9,1009.8,10.1,0.0,NW,0.8
2013-10-13 20:00:00,52.0,76.0,5.0,51.0,700.0,26.0,12.7,1010.4,10.1,0.0,SSW,0.5
2013-10-13 21:00:00,53.0,68.0,4.0,44.0,700.0,22.0,12.4,1010.6,10.3,0.0,SE,0.5
2013-10-13 22:00:00,51.0,58.0,4.0,35.0,600.0,24.0,12.4,1011.3,10.5,0.0,NE,0.7
2013-10-13 23:00:00,59.0,69.0,4.0,45.0,700.0,14.0,12.5,1011.1,10.7,0.0,N,0.7
2013-10-14 00:00:00,81.0,130.0,6.0,73.0,900.0,2.0,12.6,1010.9,10.7,0.0,ESE,0.5
2013-10-14 01:00:00,52.0,130.0,4.0,39.0,600.0,12.0,12.7,1011.3,10.9,0.0,NW,0.7
2013-10-14 02:00:00,56.0,59.0,4.0,48.0,600.0,6.0,12.9,1011.7,11.0,0.0,NNW,0.6
2013-10-14 03:00:00,46.0,53.0,4.0,58.0,500.0,4.0,12.7,1011.8,10.8,0.0,SSE,0.5
2013-10-14 04:00:00,45.0,47.0,5.0,51.0,500.0,10.0,12.4,1012.4,10.6,0.0,N,0.6
2013-10-14 05:00:00,42.0,47.0,6.0,42.0,500.0,17.0,16.0,1013.2,3.1,0.0,NNE,2.6
2013-10-14 06:00:00,37.0,47.0,7.0,39.0,500.0,22.0,15.4,1014.9,-1.7,0.0,NE,3.0
2013-10-14 07:00:00,16.0,16.0,6.0,19.0,200.0,50.0,14.7,1016.1,-2.7,0.0,NNE,3.0
2013-10-14 08:00:00,6.0,71.0,3.0,19.0,200.0,56.0,14.7,1017.5,-3.2,0.0,NE,1.2
2013-10-14 09:00:00,4.0,25.0,5.0,27.0,200.0,50.0,14.0,1018.1,-3.8,0.0,N,2.2
2013-10-14 10:00:00,7.0,37.0,4.0,27.0,200.0,51.0,13.9,1019.0,-4.3,0.0,NNE,1.9
2013-10-14 11:00:00,4.0,39.0,3.0,23.0,200.0,57.0,13.3,1019.4,-3.5,0.0,NE,2.4
2013-10-14 12:00:00,3.0,40.0,3.0,23.0,200.0,57.0,13.6,1019.0,-4.1,0.0,NE,3.2
2013-10-14 13:00:00,6.0,30.0,4.0,17.0,200.0,64.0,13.7,1019.0,-4.5,0.0,NNE,2.2
2013-10-14 14:00:00,4.0,20.0,5.0,18.0,200.0,64.0,13.4,1019.3,-3.4,0.0,ENE,2.4
2013-10-14 15:00:00,8.0,24.0,5.0,20.0,200.0,62.0,13.6,1019.7,-4.6,0.0,ENE,2.1
2013-10-14 16:00:00,8.0,29.0,8.0,19.0,200.0,64.0,13.0,1020.1,-6.1,0.0,NE,2.2
2013-10-14 17:00:00,8.0,20.0,9.0,20.0,200.0,64.0,11.4,1020.5,-6.0,0.0,NE,2.0
2013-10-14 18:00:00,11.0,31.0,11.0,39.0,300.0,49.0,10.2,1021.7,-5.4,0.0,ENE,1.0
2013-10-14 19:00:00,19.0,42.0,12.0,51.0,400.0,37.0,6.8,1022.3,-0.4,0.0,WNW,0.9
2013-10-14 20:00:00,18.0,39.0,18.0,50.0,400.0,36.0,5.3,1023.5,0.5,0.0,NW,0.6
2013-10-14 21:00:00,16.0,50.0,14.0,65.0,400.0,18.0,8.5,1024.4,-8.1,0.0,NNE,1.1
2013-10-14 22:00:00,13.0,24.0,5.0,38.0,300.0,33.0,7.1,1024.5,-7.0,0.0,NE,0.7
2013-10-14 23:00:00,6.0,13.0,5.0,35.0,200.0,43.0,5.1,1024.4,-3.0,0.0,WNW,0.8
2013-10-15 00:00:00,9.0,26.0,4.0,32.0,300.0,34.0,3.6,1024.6,-3.7,0.0,NNW,0.7
2013-10-15 01:00:00,8.0,12.0,4.0,27.0,300.0,36.0,1.9,1024.6,-2.8,0.0,W,0.8
2013-10-15 02:00:00,12.0,12.0,2.0,11.0,200.0,41.0,1.6,1024.2,-4.3,0.0,NNW,1.2
2013-10-15 03:00:00,7.0,7.0,2.0,5.0,200.0,54.0,1.5,1024.3,-3.6,0.0,S,0.6
2013-10-15 04:00:00,3.0,3.0,2.0,5.0,200.0,46.0,0.7,1024.5,-3.6,0.0,N,0.8
2013-10-15 05:00:00,8.0,8.0,2.0,8.0,200.0,43.0,0.1,1024.5,-3.5,0.0,S,0.9
2013-10-15 06:00:00,4.0,4.0,2.0,13.0,300.0,40.0,1.0,1024.6,-2.2,0.0,WNW,1.3
2013-10-15 07:00:00,12.0,15.0,2.0,37.0,400.0,19.0,6.1,1024.9,-2.8,0.0,SSE,0.6
2013-10-15 08:00:00,13.0,60.0,8.0,51.0,500.0,18.0,9.6,1025.0,-4.8,0.0,SE,0.9
2013-10-15 09:00:00,19.0,88.0,11.0,55.0,500.0,28.0,12.1,1024.2,-6.4,0.0,SSE,1.1
2013-10-15 10:00:00,22.0,73.0,23.0,53.0,400.0,31.0,13.7,1023.2,-7.7,0.0,SE,1.5
2013-10-15 11:00:00,8.0,14.0,9.0,20.0,200.0,57.0,14.3,1021.9,-6.6,0.0,WNW,0.9
2013-10-15 12:00:00,5.0,10.0,4.0,12.0,200.0,67.0,15.7,1020.3,-6.6,0.0,E,1.4
2013-10-15 13:00:00,3.0,6.0,4.0,14.0,300.0,70.0,16.4,1019.1,-6.7,0.0,SSE,1.7
2013-10-15 14:00:00,3.0,6.0,4.0,15.0,200.0,74.0,17.0,1018.4,-7.5,0.0,S,1.2
2013-10-15 15:00:00,5.0,9.0,6.0,16.0,300.0,75.0,16.5,1017.9,-5.9,0.0,SE,0.7
2013-10-15 16:00:00,12.0,18.0,8.0,21.0,300.0,71.0,14.6,1017.8,-5.2,0.0,SE,0.8
2013-10-15 17:00:00,13.0,21.0,10.0,32.0,300.0,60.0,10.8,1017.9,1.3,0.0,WNW,1.3
2013-10-15 18:00:00,19.0,51.0,9.0,78.0,500.0,23.0,8.4,1018.3,0.1,0.0,WNW,1.1
2013-10-15 19:00:00,34.0,91.0,10.0,109.0,700.0,4.0,6.9,1018.4,1.8,0.0,WNW,1.0
2013-10-15 20:00:00,46.0,117.0,9.0,95.0,1000.0,4.0,6.1,1018.5,0.2,0.0,WNW,1.3
2013-10-15 21:00:00,42.0,69.0,7.0,62.0,700.0,16.0,4.7,1018.9,-0.9,0.0,NW,0.6
2013-10-15 22:00:00,30.0,49.0,5.0,44.0,500.0,22.0,3.9,1018.7,0.9,0.0,NW,0.7
2013-10-15 23:00:00,26.0,32.0,4.0,39.0,500.0,23.0,3.6,1018.4,1.5,0.0,WNW,1.0
2013-10-16 00:00:00,26.0,32.0,4.0,39.0,,23.1336,2.8,1018.6,-0.5,0.0,NE,0.7
2013-10-16 01:00:00,24.0,37.0,3.7128,32.6427,,23.9904,2.2,1018.4,-0.2,0.0,N,0.7
2013-10-16 02:00:00,22.0,32.0,4.0,31.0,400.0,23.0,2.0,1018.2,0.4,0.0,WNW,1.2
2013-10-16 03:00:00,21.0,27.0,4.0,27.0,400.0,23.0,1.4,1018.1,-0.1,0.0,NW,1.0
2013-10-16 04:00:00,21.0,31.0,3.0,27.0,400.0,23.0,1.2,1018.1,0.0,0.0,WNW,1.7
2013-10-16 05:00:00,21.0,30.0,4.0,37.0,400.0,16.0,1.1,1018.3,-0.4,0.0,WNW,1.6
2013-10-16 06:00:00,24.0,31.0,4.0,42.0,400.0,12.0,1.7,1018.3,-0.7,0.0,NW,1.2
2013-10-16 07:00:00,24.0,33.0,4.0,46.0,500.0,10.0,6.6,1018.6,0.9,0.0,SE,0.9
2013-10-16 08:00:00,30.0,60.0,6.0,52.0,700.0,11.0,10.2,1018.4,-0.3,0.0,E,2.0
2013-10-16 09:00:00,34.0,70.0,28.0,44.0,,24.633000000000003,12.9,1017.9,-2.2,0.0,E,2.4
2013-10-16 10:00:00,26.0,69.0,26.0,39.0,400.0,38.0,15.2,1017.3,-2.3,0.0,SE,2.2
2013-10-16 11:00:00,26.0,56.0,19.0,32.0,400.0,55.0,17.2,1016.1,-2.5,0.0,SSW,1.0
2013-10-16 12:00:00,17.0,51.0,10.0,23.0,300.0,73.0,18.9,1015.0,-3.3,0.0,S,1.5
2013-10-16 13:00:00,19.0,39.0,11.0,27.0,400.0,74.0,20.4,1014.1,-5.5,0.0,SSE,3.0
2013-10-16 14:00:00,16.0,23.0,7.0,25.0,300.0,78.0,20.0,1013.9,-4.4,0.0,SE,1.8
2013-10-16 15:00:00,9.0,14.0,6.0,21.0,300.0,88.0,20.9,1013.8,-4.3,0.0,W,0.6
2013-10-16 16:00:00,17.0,27.0,8.0,24.0,300.0,84.0,18.2,1013.8,-2.7,0.0,SSW,1.1
2013-10-16 17:00:00,25.0,48.0,14.0,54.0,500.0,57.0,13.0,1014.3,2.8,0.0,WNW,1.3
2013-10-16 18:00:00,29.0,82.0,14.0,102.0,700.0,18.0,10.7,1015.0,1.8,0.0,WNW,1.2
2013-10-16 19:00:00,46.0,145.0,11.0,119.0,1300.0,4.0,9.0,1015.3,2.1,0.0,WNW,1.0
2013-10-16 20:00:00,55.0,97.0,8.0,86.0,900.0,12.0,7.5,1015.8,1.6,0.0,ENE,0.6
2013-10-16 21:00:00,43.0,68.0,7.0,68.0,700.0,21.0,6.8,1016.3,2.9,0.0,WNW,0.7
2013-10-16 22:00:00,40.0,64.0,6.0,63.0,700.0,21.0,6.2,1016.8,3.9,0.0,WNW,1.3
2013-10-16 23:00:00,42.0,60.0,6.0,61.0,700.0,19.0,5.9,1016.8,2.0,0.0,WNW,0.8
2013-10-17 00:00:00,43.0,65.0,5.0,57.0,600.0,19.0,5.2,1016.7,2.4,0.0,NW,0.5
2013-10-17 01:00:00,41.0,59.0,5.0,50.0,600.0,18.0,5.0,1016.9,3.2,0.0,NW,0.9
2013-10-17 02:00:00,43.0,55.0,4.0,44.0,600.0,22.0,4.6,1017.0,3.4,0.0,WNW,1.0
2013-10-17 03:00:00,43.0,55.0,4.0,44.0,700.0,23.0,4.0,1017.1,2.3,0.0,NW,0.8
2013-10-17 04:00:00,44.0,60.0,4.0,44.0,700.0,20.0,3.4,1017.6,1.8,0.0,ENE,0.5
2013-10-17 05:00:00,44.0,56.0,4.0,42.0,700.0,17.0,3.7,1018.0,2.5,0.0,WNW,1.1
2013-10-17 06:00:00,47.0,60.0,4.0,48.0,800.0,14.0,3.8,1018.5,2.8,0.0,WSW,0.5
2013-10-17 07:00:00,51.0,71.0,4.0,54.0,900.0,10.0,5.8,1019.5,4.4,0.0,WNW,0.8
2013-10-17 08:00:00,60.0,78.0,5.0,58.0,1100.0,8.0,9.6,1019.7,4.2,0.0,ENE,0.8
2013-10-17 09:00:00,65.0,124.0,11.0,72.0,1200.0,9.0,12.8,1019.5,3.2,0.0,ESE,0.7
2013-10-17 10:00:00,69.0,153.0,23.0,70.0,900.0,21.0,15.0,1019.0,3.5,0.0,E,1.8
2013-10-17 11:00:00,105.0,155.0,37.0,73.0,1200.0,41.0,16.9,1018.2,4.2,0.0,SSE,1.1
2013-10-17 12:00:00,142.0,180.0,50.0,79.0,1300.0,56.0,17.6,1017.3,4.2,0.0,SSE,1.6
2013-10-17 13:00:00,156.0,165.0,56.0,67.0,1300.0,84.0,17.5,1016.5,4.1,0.0,SW,1.1
2013-10-17 14:00:00,158.0,165.0,56.0,64.0,1200.0,101.0,17.7,1016.2,2.4,0.0,SSE,1.0
2013-10-17 15:00:00,136.0,152.0,50.0,77.0,1200.0,109.0,16.8,1015.9,2.8,0.0,SE,0.9
2013-10-17 16:00:00,142.0,162.0,43.0,78.0,1100.0,118.0,15.4,1015.7,3.2,0.0,ENE,0.6
2013-10-17 17:00:00,135.0,162.0,35.0,72.0,1000.0,102.0,11.9,1016.1,6.8,0.0,WNW,1.0
2013-10-17 18:00:00,112.0,134.0,25.0,98.0,1200.0,65.0,10.5,1016.8,5.5,0.0,WNW,1.0
2013-10-17 19:00:00,151.0,201.0,15.0,162.0,1900.0,6.0,9.7,1016.9,4.7,0.0,WNW,1.4
2013-10-17 20:00:00,171.0,188.0,12.0,115.0,1600.0,28.0,8.7,1016.8,4.9,0.0,WNW,0.9
2013-10-17 21:00:00,153.0,179.0,10.0,92.0,1400.0,34.0,7.6,1017.1,5.6,0.0,NW,0.8
2013-10-17 22:00:00,155.0,159.0,9.0,73.0,1300.0,40.0,7.6,1017.2,5.1,0.0,WNW,1.1
2013-10-17 23:00:00,166.0,159.0,9.0,66.0,1200.0,41.0,7.7,1017.3,5.0,0.0,WNW,1.0
2013-10-18 00:00:00,142.0,144.0,7.0,60.0,1100.0,35.0,7.4,1017.3,5.0,0.0,WNW,1.0
2013-10-18 01:00:00,160.0,144.0,7.0,52.0,1100.0,33.0,6.8,1017.2,4.5,0.0,NW,0.6
2013-10-18 02:00:00,160.0,132.0,7.0,51.0,1100.0,24.0,5.6,1016.8,4.1,0.0,WSW,0.5
2013-10-18 03:00:00,160.0,123.0,6.0,46.0,1100.0,25.0,5.1,1016.8,3.6,0.0,E,0.5
2013-10-18 04:00:00,154.0,121.0,6.0,46.0,1100.0,20.0,5.1,1016.8,4.2,0.0,WNW,0.6
2013-10-18 05:00:00,157.0,120.0,6.0,48.0,1200.0,19.0,4.5,1016.9,3.6,0.0,NNW,0.6
2013-10-18 06:00:00,160.0,124.0,7.0,50.0,1200.0,18.0,4.6,1017.5,3.9,0.0,NE,0.5
2013-10-18 07:00:00,158.0,129.0,7.0,54.0,1300.0,15.0,5.3,1018.3,4.4,0.0,NW,0.7
2013-10-18 08:00:00,136.0,146.0,8.0,66.0,1600.0,8.0,8.5,1018.5,6.1,0.0,NE,0.5
2013-10-18 09:00:00,146.0,165.0,13.0,71.0,1600.0,10.0,11.2,1017.7,6.1,0.0,WNW,0.5
2013-10-18 10:00:00,187.0,208.0,29.0,92.0,1900.0,12.0,13.6,1017.0,4.7,0.0,NE,0.8
2013-10-18 11:00:00,164.0,184.0,71.0,108.0,2000.0,30.0,15.1,1016.4,4.5,0.0,E,0.9
2013-10-18 12:00:00,164.0,184.0,71.0,108.0,2000.0,47.0,16.4,1015.2,4.7,0.0,SSE,1.6
2013-10-18 13:00:00,185.0,188.0,103.0,118.0,2000.0,52.0,17.3,1014.7,4.9,0.0,S,1.0
2013-10-18 14:00:00,162.0,178.0,93.0,111.0,1700.0,63.0,17.4,1014.4,5.7,0.0,W,1.1
2013-10-18 15:00:00,168.0,187.0,,81.0,1800.0,89.0,16.5,1014.4,6.9,0.0,W,0.7
2013-10-18 16:00:00,164.0,192.0,,78.0,1400.0,71.0,15.1,1014.3,7.9,0.0,NW,0.8
2013-10-18 17:00:00,165.0,189.0,41.0,87.0,,62.0,12.9,1014.5,7.8,0.0,WNW,1.0
