date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-11-04 03:00:00,18.0,32.0,1.0,57.0,700.0,1.2852,3.7,1025.5,-0.7,0.0,ESE,0.9
2013-11-04 04:00:00,15.0,20.0,1.0,45.0,700.0,1.071,6.1,1025.5,-2.0,0.0,NE,1.3
2013-11-04 05:00:00,14.0,18.0,1.0,45.0,800.0,1.071,3.6,1025.6,-1.6,0.0,E,0.8
2013-11-04 06:00:00,13.0,28.0,1.0,50.0,900.0,1.071,2.4,1025.9,-0.7,0.0,WSW,0.8
2013-11-04 07:00:00,21.0,54.0,1.0,42.0,1000.0,1.071,7.7,1026.5,0.4,0.0,S,0.8
2013-11-04 08:00:00,31.0,83.0,1.0,45.0,1200.0,1.4994,11.5,1026.3,-2.0,0.0,N,0.8
2013-11-04 09:00:00,22.0,67.0,5.0,59.0,1500.0,2.7846,13.2,1026.3,-2.7,0.0,ENE,1.4
2013-11-04 10:00:00,27.0,55.0,8.0,65.0,1400.0,5.5692,15.2,1025.6,-2.3,0.0,SSW,1.6
2013-11-04 11:00:00,28.0,50.0,12.0,64.0,1100.0,12.4236,16.4,1024.6,-3.2,0.0,W,3.6
2013-11-04 12:00:00,36.0,52.0,19.0,63.0,900.0,25.0614,17.0,1023.5,-3.2,0.0,SW,2.4
2013-11-04 13:00:00,46.0,63.0,18.0,55.0,800.0,39.8412,17.3,1022.7,-3.5,0.0,SW,2.5
2013-11-04 14:00:00,33.0,38.0,12.0,34.0,600.0,62.7606,17.9,1022.1,-3.6,0.0,SW,2.0
2013-11-04 15:00:00,24.0,35.0,8.0,28.0,600.0,68.3298,17.4,1021.9,-3.4,0.0,SW,1.4
2013-11-04 16:00:00,28.0,42.0,7.0,28.0,600.0,74.1132,15.3,1021.3,-3.6,0.0,S,0.9
2013-11-04 17:00:00,27.0,51.0,6.0,35.0,700.0,61.6896,12.9,1021.5,-3.0,0.0,SSW,1.1
2013-11-04 18:00:00,41.0,70.0,4.0,59.0,1000.0,27.2034,9.8,1021.5,-0.1,0.0,SSE,0.8
2013-11-04 19:00:00,52.0,86.0,3.0,82.0,1300.0,2.9988,7.3,1021.5,0.0,0.0,E,0.6
2013-11-04 20:00:00,73.0,100.0,3.0,83.0,1500.0,1.9278,6.7,1021.6,1.0,0.0,NNW,0.4
2013-11-04 21:00:00,89.0,111.0,2.0,79.0,1700.0,1.9278,6.3,1021.6,1.2,0.0,NE,0.5
2013-11-04 22:00:00,103.0,125.0,3.0,77.0,1900.0,1.9278,6.3,1021.0,0.6,0.0,NE,0.8
2013-11-04 23:00:00,117.0,143.0,4.0,78.0,2500.0,1.9278,6.8,1020.6,0.7,0.0,NNE,0.6
2013-11-05 00:00:00,120.0,139.0,4.0,66.0,2600.0,1.7136,7.1,1020.4,1.8,0.0,NE,0.9
2013-11-05 01:00:00,118.0,132.0,3.0,60.0,2400.0,1.4994,7.3,1019.7,1.8,0.0,N,0.7
2013-11-05 02:00:00,124.0,143.0,3.0,61.0,2200.0,1.4994,7.3,1019.3,2.4,0.0,NNE,0.7
2013-11-05 03:00:00,136.0,149.0,3.0,70.0,,,7.9,1019.1,1.9,0.0,ENE,0.8
2013-11-05 04:00:00,138.0,151.0,4.0,70.0,1900.0,1.9278,7.7,1018.4,1.7,0.0,ESE,0.6
2013-11-05 05:00:00,122.0,178.0,15.0,85.0,1900.0,2.142,8.0,1018.0,1.4,0.0,N,0.9
2013-11-05 06:00:00,119.0,173.0,11.0,78.0,1700.0,1.4994,7.8,1017.6,2.5,0.0,E,1.3
2013-11-05 07:00:00,117.0,150.0,6.0,65.0,1700.0,1.071,8.1,1017.4,2.3,0.0,ENE,0.9
2013-11-05 08:00:00,123.0,180.0,6.0,66.0,1800.0,1.2852,8.9,1017.4,2.2,0.0,ENE,1.4
2013-11-05 09:00:00,152.0,226.0,15.0,81.0,2200.0,1.9278,10.0,1016.9,2.3,0.0,ENE,1.3
2013-11-05 10:00:00,152.0,243.0,22.0,101.0,2400.0,2.3562,11.1,1016.6,2.1,0.0,ENE,1.3
2013-11-05 11:00:00,155.0,246.0,23.0,111.0,2300.0,1.9278,11.8,1015.7,2.0,0.0,ENE,0.9
2013-11-05 12:00:00,173.0,229.0,30.0,123.0,2100.0,2.3562,12.9,1015.3,2.1,0.0,ENE,1.4
2013-11-05 13:00:00,193.0,240.0,43.0,128.0,2100.0,3.8556,13.1,1014.6,1.4,0.0,ESE,1.4
2013-11-05 14:00:00,205.0,244.0,40.0,138.0,2200.0,4.0698,13.6,1014.5,1.2,0.0,SE,1.4
2013-11-05 15:00:00,209.0,261.0,36.0,146.0,2300.0,3.4272,13.4,1014.4,2.0,0.0,S,1.2
2013-11-05 16:00:00,203.0,238.0,35.0,139.0,2100.0,2.5704,11.8,1014.3,2.8,0.0,SSE,0.7
2013-11-05 17:00:00,195.0,225.0,22.0,129.0,2100.0,1.071,8.9,1014.7,3.5,0.0,S,0.0
2013-11-05 18:00:00,203.0,231.0,8.0,108.0,2200.0,0.8568,7.5,1014.9,4.6,0.0,N,0.0
2013-11-05 19:00:00,201.0,226.0,5.0,112.0,2600.0,1.2852,6.9,1015.2,4.7,0.0,N,0.0
2013-11-05 20:00:00,207.0,220.0,4.0,96.0,2800.0,1.071,5.9,1015.0,4.5,0.0,N,0.0
2013-11-05 21:00:00,180.0,208.0,4.0,76.0,3300.0,1.071,5.3,1014.9,4.3,0.0,N,0.0
2013-11-05 22:00:00,211.0,214.0,4.0,79.0,3700.0,1.071,5.0,1014.8,4.0,0.0,ESE,0.7
2013-11-05 23:00:00,212.0,214.0,4.0,71.0,3900.0,1.071,4.5,1014.7,3.6,0.0,NNW,0.4
2013-11-06 00:00:00,218.0,228.0,5.0,66.0,4100.0,1.071,4.0,1014.3,3.3,0.0,N,0.0
2013-11-06 01:00:00,229.0,240.0,5.0,69.0,3800.0,1.071,3.7,1014.0,3.0,0.0,ENE,0.6
2013-11-06 02:00:00,193.0,198.0,4.0,61.0,3100.0,0.8568,3.5,1013.3,2.8,0.0,NNE,1.0
2013-11-06 03:00:00,176.0,185.0,3.0,55.0,2800.0,0.8568,3.1,1012.9,2.4,0.0,ESE,0.7
2013-11-06 04:00:00,165.0,177.0,3.0,49.0,2700.0,0.6426,2.8,1012.7,2.2,0.0,ESE,0.8
2013-11-06 05:00:00,153.0,154.0,2.0,47.0,2500.0,0.6426,2.4,1012.5,1.8,0.0,SSW,0.5
2013-11-06 06:00:00,140.0,145.0,2.0,49.0,2300.0,0.6426,2.3,1012.6,1.7,0.0,NW,0.6
2013-11-06 07:00:00,132.0,138.0,2.0,44.0,2200.0,0.6426,4.0,1013.0,3.4,0.0,SW,0.8
2013-11-06 08:00:00,162.0,183.0,2.0,50.0,2500.0,0.8568,8.3,1012.7,5.4,0.0,ESE,0.9
2013-11-06 09:00:00,162.0,196.0,5.0,73.0,2400.0,1.2852,10.8,1012.2,4.0,0.0,NNW,0.5
2013-11-06 10:00:00,176.0,230.0,16.0,109.0,2500.0,2.142,13.1,1012.0,2.9,0.0,NW,1.0
2013-11-06 11:00:00,203.0,244.0,28.0,133.0,2400.0,2.5704,16.9,1011.2,-3.8,0.0,WNW,7.5
2013-11-06 12:00:00,174.0,194.0,32.0,141.0,2300.0,3.4272,17.9,1010.5,-8.3,0.0,NW,5.1
2013-11-06 13:00:00,71.0,96.0,21.0,53.0,800.0,29.5596,18.1,1010.8,-10.8,0.0,NW,7.5
2013-11-06 14:00:00,32.0,112.0,11.0,28.0,400.0,52.9074,17.1,1011.5,-10.7,0.0,NW,6.0
2013-11-06 15:00:00,27.0,182.0,6.0,27.0,400.0,56.9772,16.2,1012.4,-12.3,0.0,WNW,6.3
2013-11-06 16:00:00,20.0,155.0,3.0,25.0,300.0,57.1914,15.0,1013.4,-14.2,0.0,WNW,4.5
2013-11-06 17:00:00,16.0,116.0,2.0,27.0,300.0,52.479,14.4,1014.1,-13.7,0.0,NW,6.3
2013-11-06 18:00:00,14.0,72.0,3.0,33.0,400.0,37.6992,13.7,1014.9,-12.5,0.0,NW,3.3
2013-11-06 19:00:00,7.0,72.0,4.0,30.0,400.0,35.7714,12.7,1016.0,-11.1,0.0,WNW,6.8
2013-11-06 20:00:00,15.0,61.0,3.0,28.0,300.0,38.556,11.6,1017.4,-10.0,0.0,NW,5.9
2013-11-06 21:00:00,11.0,78.0,2.0,21.0,300.0,44.3394,10.7,1018.0,-9.6,0.0,WNW,3.8
2013-11-06 22:00:00,9.0,37.0,1.0,20.0,300.0,41.3406,10.1,1018.0,-9.1,0.0,NW,4.6
2013-11-06 23:00:00,11.0,40.0,1.0,16.0,300.0,44.7678,9.5,1018.0,-9.1,0.0,NW,3.7
2013-11-07 00:00:00,6.0,22.0,2.0,18.0,300.0,39.626999999999995,9.6,1018.1,-9.0,0.0,NW,5.2
2013-11-07 01:00:00,6.0,13.0,3.0,19.0,300.0,40.4838,8.9,1018.2,-9.1,0.0,WNW,2.1
2013-11-07 02:00:00,3.0,12.0,3.0,23.0,300.0,35.9856,8.6,1018.4,-9.4,0.0,NNW,1.1
2013-11-07 03:00:00,5.0,10.0,2.0,21.0,300.0,38.3418,7.7,1018.4,-8.8,0.0,WNW,1.4
2013-11-07 04:00:00,3.0,6.0,2.0,26.0,300.0,29.5596,5.3,1018.5,-8.6,0.0,NW,1.2
2013-11-07 05:00:00,12.0,14.0,3.0,31.0,300.0,22.491,4.3,1018.3,-6.9,0.0,NNE,1.5
2013-11-07 06:00:00,3.0,16.0,1.0,32.0,300.0,11.780999999999999,3.0,1018.6,-6.2,0.0,N,0.7
2013-11-07 07:00:00,5.0,30.0,1.0,37.0,500.0,4.4982,6.3,1019.1,-5.7,0.0,SE,0.5
2013-11-07 08:00:00,18.0,74.0,1.0,41.0,900.0,1.7136,10.1,1019.1,-8.6,0.0,NNE,1.5
2013-11-07 09:00:00,15.0,39.0,12.0,51.0,1100.0,7.497000000000001,12.0,1018.8,-9.1,0.0,W,1.1
2013-11-07 10:00:00,13.0,25.0,12.0,44.0,700.0,15.8508,13.0,1018.5,-10.1,0.0,WSW,1.9
2013-11-07 11:00:00,22.0,35.0,9.0,49.0,600.0,18.207,13.4,1017.0,-9.1,0.0,SSW,3.4
2013-11-07 12:00:00,24.0,42.0,8.0,35.0,400.0,38.3418,14.1,1016.2,-9.9,0.0,SSW,2.4
2013-11-07 13:00:00,37.0,50.0,11.0,26.0,400.0,56.9772,14.2,1015.3,-8.5,0.0,SSW,3.1
2013-11-07 14:00:00,40.0,57.0,11.0,26.0,400.0,57.833999999999996,14.1,1014.8,-8.6,0.0,WSW,2.1
2013-11-07 15:00:00,38.0,61.0,13.0,25.0,400.0,62.5464,13.7,1014.6,-8.3,0.0,SSW,3.7
2013-11-07 16:00:00,36.0,65.0,18.0,28.0,500.0,60.4044,12.1,1014.5,-6.9,0.0,SW,1.4
2013-11-07 17:00:00,51.0,76.0,14.0,37.0,600.0,46.9098,9.6,1015.0,-5.1,0.0,SE,1.0
2013-11-07 18:00:00,52.0,83.0,7.0,57.0,700.0,19.0638,6.6,1015.3,-3.9,0.0,SE,0.8
2013-11-07 19:00:00,58.0,92.0,4.0,71.0,1100.0,1.2852,5.5,1015.4,-2.6,0.0,SE,0.8
2013-11-07 20:00:00,73.0,106.0,4.0,71.0,1300.0,1.2852,4.6,1015.8,-2.5,0.0,ENE,0.6
2013-11-07 21:00:00,72.0,103.0,3.0,62.0,1300.0,1.071,3.8,1016.1,-2.2,0.0,E,0.2
2013-11-07 22:00:00,87.0,103.0,2.0,59.0,1600.0,1.2852,3.2,1016.1,-2.5,0.0,N,0.8
2013-11-07 23:00:00,105.0,114.0,2.0,56.0,1800.0,1.2852,2.7,1016.4,-1.7,0.0,NNE,1.1
2013-11-08 00:00:00,104.0,111.0,2.0,50.0,1800.0,1.071,2.7,1016.7,-2.4,0.0,N,0.5
2013-11-08 01:00:00,104.0,129.0,2.0,52.0,1800.0,1.071,1.6,1017.0,-2.4,0.0,NE,0.2
2013-11-08 02:00:00,110.0,141.0,2.0,55.0,2100.0,1.2852,1.2,1016.9,-1.7,0.0,ENE,0.7
2013-11-08 03:00:00,129.0,161.0,3.0,64.0,2500.0,1.4994,0.7,1016.8,-1.5,0.0,ESE,0.7
2013-11-08 04:00:00,139.0,168.0,3.0,59.0,2600.0,1.071,0.4,1017.0,-1.7,0.0,ENE,0.8
2013-11-08 05:00:00,138.0,147.0,3.0,51.0,2300.0,1.071,0.1,1017.1,-1.8,0.0,E,0.7
2013-11-08 06:00:00,124.0,133.0,2.0,46.0,2000.0,0.8568,-0.1,1017.3,-2.0,0.0,E,0.1
2013-11-08 07:00:00,110.0,116.0,2.0,46.0,1800.0,0.8568,1.4,1017.8,-0.7,0.0,ENE,0.9
2013-11-08 08:00:00,99.0,125.0,2.0,41.0,1800.0,0.6426,5.6,1017.9,-1.8,0.0,NE,1.6
2013-11-08 09:00:00,100.0,147.0,16.0,62.0,2100.0,1.4994,7.3,1017.7,-2.7,0.0,NNW,1.4
2013-11-08 10:00:00,101.0,146.0,43.0,76.0,1900.0,1.4994,10.0,1017.1,-1.4,0.0,NNE,1.9
2013-11-08 11:00:00,112.0,147.0,63.0,86.0,2100.0,2.142,11.0,1016.0,-1.4,0.0,ENE,1.1
2013-11-08 12:00:00,121.0,158.0,85.0,100.0,2300.0,2.9988,12.8,1015.5,-1.5,0.0,ENE,1.1
2013-11-08 13:00:00,146.0,181.0,105.0,109.0,2400.0,4.9266,13.4,1014.8,-1.8,0.0,ESE,0.9
2013-11-08 14:00:00,170.0,194.0,104.0,114.0,2300.0,8.9964,14.1,1014.6,-2.0,0.0,SSE,1.4
2013-11-08 15:00:00,171.0,181.0,104.0,111.0,2100.0,13.923,13.7,1014.5,-2.3,0.0,SSW,0.8
2013-11-08 16:00:00,187.0,181.0,93.0,109.0,2000.0,13.4946,10.9,1014.8,0.0,0.0,S,0.0
2013-11-08 17:00:00,178.0,168.0,56.0,108.0,1900.0,3.213,8.0,1015.3,0.9,0.0,W,0.5
2013-11-08 18:00:00,174.0,166.0,23.0,97.0,2000.0,0.8568,6.8,1015.9,1.3,0.0,SE,0.5
2013-11-08 19:00:00,165.0,177.0,23.0,105.0,2800.0,1.071,7.0,1016.5,1.7,0.0,ESE,0.0
2013-11-08 20:00:00,154.0,168.0,17.0,100.0,3100.0,0.8568,7.4,1016.7,2.7,0.0,ESE,0.9
2013-11-08 21:00:00,155.0,168.0,10.0,85.0,3100.0,0.8568,7.6,1017.0,2.7,0.0,ESE,0.8
2013-11-08 22:00:00,168.0,168.0,16.0,99.0,3500.0,1.2852,6.1,1017.2,2.0,0.0,ESE,0.2
2013-11-08 23:00:00,168.0,177.0,24.0,102.0,3500.0,1.071,5.6,1017.3,2.6,0.0,W,0.0
2013-11-09 00:00:00,154.0,164.0,18.0,90.0,3400.0,0.6426,5.3,1017.3,2.6,0.0,N,0.2
2013-11-09 01:00:00,155.0,175.0,13.0,99.0,3400.0,0.8568,4.7,1017.2,2.1,0.0,ESE,0.4
2013-11-09 02:00:00,146.0,175.0,13.0,80.0,3000.0,0.4284,4.9,1017.6,2.6,0.0,SSW,0.8
2013-11-09 03:00:00,153.0,167.0,17.0,98.0,,,5.9,1017.7,2.5,0.0,SE,0.6
2013-11-09 04:00:00,152.0,163.0,38.0,98.0,2400.0,2.142,5.6,1017.1,1.7,0.0,N,0.7
2013-11-09 05:00:00,137.0,163.0,17.0,72.0,2300.0,1.4994,4.4,1017.4,1.6,0.0,SE,0.7
2013-11-09 06:00:00,146.0,140.0,16.0,83.0,2300.0,1.4994,5.0,1017.6,2.4,0.0,NE,0.8
2013-11-09 07:00:00,143.0,135.0,13.0,81.0,2300.0,1.4994,5.8,1017.9,2.8,0.0,NNW,1.7
2013-11-09 08:00:00,151.0,163.0,31.0,91.0,2700.0,2.142,9.4,1018.6,2.3,0.0,NNE,0.7
2013-11-09 09:00:00,163.0,201.0,74.0,107.0,2800.0,2.9988,10.0,1018.5,1.1,0.0,NNE,1.3
2013-11-09 10:00:00,154.0,172.0,87.0,101.0,2400.0,3.213,11.1,1018.4,0.2,0.0,NNE,0.7
2013-11-09 11:00:00,125.0,149.0,88.0,92.0,2100.0,4.0698,12.9,1018.1,-0.7,0.0,ENE,1.4
2013-11-09 12:00:00,106.0,131.0,73.0,86.0,1800.0,5.355,14.1,1017.6,-0.8,0.0,ENE,1.4
2013-11-09 13:00:00,71.0,75.0,55.0,67.0,1200.0,12.6378,15.0,1018.0,-2.5,0.0,NE,1.0
2013-11-09 14:00:00,50.0,64.0,43.0,57.0,900.0,18.6354,15.4,1018.4,-4.6,0.0,NW,2.5
2013-11-09 15:00:00,41.0,74.0,38.0,55.0,800.0,19.4922,14.8,1019.3,-5.6,0.0,NE,0.6
2013-11-09 16:00:00,33.0,73.0,33.0,51.0,700.0,18.207,14.3,1020.3,-6.6,0.0,NW,2.0
2013-11-09 17:00:00,33.0,73.0,33.0,51.0,500.0,27.2034,14.4,1021.6,-9.7,0.0,NNW,6.1
2013-11-09 18:00:00,8.0,71.0,4.0,37.0,400.0,34.9146,12.8,1022.7,-10.3,0.0,NW,5.8
2013-11-09 19:00:00,14.0,139.0,2.0,23.0,300.0,48.6234,11.4,1024.0,-10.2,0.0,NNW,7.2
2013-11-09 20:00:00,12.0,102.0,2.0,20.0,300.0,46.4814,10.2,1025.5,-11.2,0.0,NNW,4.2
2013-11-09 21:00:00,9.0,72.0,2.0,19.0,200.0,44.982,9.1,1026.7,-12.7,0.0,NNW,6.3
2013-11-09 22:00:00,8.0,33.0,2.0,19.0,300.0,43.2684,7.1,1027.7,-18.7,0.0,NNW,4.9
2013-11-09 23:00:00,11.0,29.0,2.0,13.0,200.0,48.195,5.6,1028.9,-22.7,0.0,NW,5.8
2013-11-10 00:00:00,3.0,41.0,1.0,14.0,200.0,55.4778,3.8,1029.1,-25.1,0.0,NNW,6.1
2013-11-10 01:00:00,7.0,63.0,3.0,14.0,200.0,63.8316,2.5,1029.8,-25.1,0.0,NW,3.9
2013-11-10 02:00:00,15.0,78.0,6.0,14.0,200.0,61.6896,1.7,1029.2,-25.7,0.0,N,4.7
2013-11-10 03:00:00,7.0,37.0,6.0,13.0,200.0,62.118,1.5,1028.7,-24.0,0.0,NW,5.4
2013-11-10 04:00:00,6.0,20.0,8.0,15.0,200.0,59.1192,1.2,1028.8,-24.3,0.0,NW,4.5
2013-11-10 05:00:00,7.0,17.0,10.0,16.0,300.0,58.2624,0.8,1028.4,-23.8,0.0,NNW,4.4
2013-11-10 06:00:00,7.0,18.0,11.0,22.0,300.0,51.6222,0.7,1028.5,-23.8,0.0,N,2.7
2013-11-10 07:00:00,7.0,25.0,9.0,29.0,400.0,43.911,1.8,1028.7,-23.8,0.0,NNW,3.4
2013-11-10 08:00:00,7.0,25.0,9.0,29.0,,31.7016,3.5,1028.3,-23.3,0.0,NW,3.3
2013-11-10 09:00:00,7.0,18.0,6.0,36.0,500.0,39.4128,4.8,1027.4,-23.3,0.0,NNW,1.8
2013-11-10 10:00:00,4.0,6.0,4.0,30.0,500.0,51.408,6.6,1026.1,-23.0,0.0,WNW,3.6
2013-11-10 11:00:00,10.0,15.0,4.0,29.0,400.0,55.4778,7.9,1024.4,-23.1,0.0,WNW,4.5
2013-11-10 12:00:00,3.0,11.0,4.0,25.0,300.0,64.0458,9.1,1022.7,-21.0,0.0,NW,4.8
2013-11-10 13:00:00,11.0,17.0,7.0,21.0,300.0,69.4008,9.5,1021.6,-20.7,0.0,NW,4.5
2013-11-10 14:00:00,8.0,28.0,6.0,22.0,300.0,66.8304,10.5,1020.4,-19.9,0.0,WNW,4.4
2013-11-10 15:00:00,12.0,29.0,6.0,24.0,300.0,63.18899999999999,10.5,1020.3,-19.9,0.0,NW,4.7
2013-11-10 16:00:00,7.0,23.0,6.0,26.0,300.0,61.6896,9.4,1020.5,-18.7,0.0,W,3.1
2013-11-10 17:00:00,26.0,73.0,12.0,44.0,400.0,56.9772,7.6,1021.1,-18.3,0.0,W,3.2
2013-11-10 18:00:00,52.0,97.0,13.0,59.0,600.0,41.3406,7.0,1022.1,-15.8,0.0,SW,1.8
2013-11-10 19:00:00,53.0,100.0,14.0,74.0,700.0,21.42,6.7,1022.3,-14.7,0.0,W,3.0
2013-11-10 20:00:00,81.0,113.0,14.0,89.0,900.0,4.7124,4.9,1023.0,-13.0,0.0,SSW,1.3
2013-11-10 21:00:00,102.0,125.0,12.0,80.0,1100.0,2.5704,5.9,1024.3,-13.2,0.0,E,1.3
2013-11-10 22:00:00,94.0,124.0,10.0,74.0,1300.0,2.142,5.7,1025.2,-11.9,0.0,ENE,1.7
2013-11-10 23:00:00,80.0,106.0,7.0,67.0,1300.0,1.7136,5.4,1025.9,-13.6,0.0,NE,2.0
2013-11-11 00:00:00,24.0,106.0,13.0,47.0,600.0,17.9928,4.4,1026.5,-11.7,0.0,NE,1.0
2013-11-11 01:00:00,12.0,27.0,11.0,47.0,500.0,15.4224,2.9,1026.6,-12.2,0.0,NNE,1.7
2013-11-11 02:00:00,15.0,25.0,16.0,54.0,600.0,9.4248,3.7,1026.7,-11.5,0.0,ESE,1.4
2013-11-11 03:00:00,11.0,31.0,10.0,42.0,500.0,18.207,1.4,1026.9,-9.5,0.0,NE,1.5
2013-11-11 04:00:00,16.0,28.0,7.0,45.0,500.0,9.2106,4.2,1026.3,-13.6,0.0,NNE,2.2
2013-11-11 05:00:00,5.0,6.0,18.0,47.0,600.0,14.7798,4.4,1026.3,-14.0,0.0,NE,1.4
2013-11-11 06:00:00,12.0,23.0,22.0,43.0,600.0,18.8496,3.4,1026.4,-13.0,0.0,NE,1.1
2013-11-11 07:00:00,16.0,38.0,17.0,44.0,500.0,19.9206,4.8,1027.1,-10.9,0.0,NE,1.0
2013-11-11 08:00:00,16.0,53.0,15.0,53.0,700.0,10.71,8.3,1027.0,-11.7,0.0,NE,1.7
2013-11-11 09:00:00,13.0,33.0,16.0,45.0,600.0,19.7064,9.8,1026.5,-12.1,0.0,NNE,1.9
2013-11-11 10:00:00,10.0,31.0,16.0,42.0,600.0,25.704,11.2,1025.6,-13.0,0.0,W,2.3
2013-11-11 11:00:00,12.0,26.0,13.0,38.0,600.0,32.7726,12.0,1024.1,-12.4,0.0,NW,2.1
2013-11-11 12:00:00,22.0,28.0,12.0,39.0,600.0,34.9146,13.2,1022.8,-11.4,0.0,SSW,2.0
2013-11-11 13:00:00,24.0,54.0,14.0,51.0,700.0,35.343,13.2,1022.0,-11.4,0.0,SW,3.1
2013-11-11 14:00:00,34.0,63.0,15.0,40.0,500.0,60.1902,12.6,1021.3,-10.5,0.0,SSW,2.6
2013-11-11 15:00:00,34.0,60.0,19.0,39.0,500.0,60.8328,11.7,1021.0,-9.9,0.0,SW,2.5
2013-11-11 16:00:00,34.0,60.0,19.0,39.0,500.0,53.55,10.4,1020.7,-9.9,0.0,SSW,2.3
2013-11-11 17:00:00,46.0,74.0,15.0,50.0,600.0,40.9122,9.7,1020.8,-9.9,0.0,SW,1.8
2013-11-11 18:00:00,56.0,89.0,22.0,64.0,800.0,25.4898,9.3,1020.5,-8.8,0.0,SW,2.8
2013-11-11 19:00:00,68.0,102.0,25.0,81.0,1000.0,6.426,8.9,1020.5,-8.7,0.0,WSW,3.0
2013-11-11 20:00:00,83.0,111.0,26.0,75.0,1000.0,7.7112,7.5,1020.7,-8.2,0.0,WSW,0.9
2013-11-11 21:00:00,79.0,115.0,24.0,73.0,900.0,4.0698,6.9,1020.6,-7.5,0.0,W,1.9
2013-11-11 22:00:00,79.0,102.0,8.0,65.0,900.0,1.9278,4.3,1021.0,-6.0,0.0,NNE,0.6
2013-11-11 23:00:00,75.0,91.0,5.0,60.0,1100.0,1.9278,2.4,1021.2,-5.0,0.0,E,0.6
2013-11-12 00:00:00,87.0,117.0,6.0,68.0,1400.0,1.9278,1.2,1021.2,-4.5,0.0,W,0.5
2013-11-12 01:00:00,98.0,133.0,5.0,61.0,1400.0,1.9278,0.9,1021.7,-4.9,0.0,ENE,1.4
2013-11-12 02:00:00,97.0,129.0,3.0,55.0,1500.0,1.7136,0.4,1021.5,-4.8,0.0,WNW,0.6
2013-11-12 03:00:00,101.0,138.0,4.0,58.0,1900.0,1.9278,-0.3,1021.0,-4.6,0.0,ESE,1.0
2013-11-12 04:00:00,107.0,133.0,5.0,64.0,2300.0,1.9278,-0.5,1021.4,-5.3,0.0,NW,0.5
2013-11-12 05:00:00,104.0,123.0,4.0,53.0,2300.0,1.7136,3.9,1021.4,-6.1,0.0,N,2.2
2013-11-12 06:00:00,94.0,104.0,3.0,48.0,2300.0,1.4994,4.3,1021.5,-6.6,0.0,NNW,1.7
2013-11-12 07:00:00,92.0,93.0,3.0,50.0,2100.0,1.4994,4.2,1022.2,-4.5,0.0,SSE,0.7
2013-11-12 08:00:00,72.0,126.0,10.0,61.0,1900.0,2.142,8.2,1022.4,-4.6,0.0,NNE,0.8
2013-11-12 09:00:00,65.0,73.0,31.0,70.0,1800.0,3.213,11.8,1022.3,-5.2,0.0,ENE,1.8
2013-11-12 10:00:00,50.0,70.0,33.0,68.0,1500.0,6.426,12.9,1021.9,-4.7,0.0,NE,1.8
2013-11-12 11:00:00,36.0,45.0,27.0,57.0,1100.0,16.7076,13.8,1020.8,-5.9,0.0,ENE,3.3
2013-11-12 12:00:00,18.0,20.0,18.0,36.0,600.0,39.4128,14.8,1019.9,-5.6,0.0,NE,2.2
2013-11-12 13:00:00,11.0,16.0,15.0,28.0,500.0,53.9784,15.1,1019.4,-6.5,0.0,ENE,2.1
2013-11-12 14:00:00,27.0,29.0,15.0,38.0,600.0,49.9086,15.2,1019.1,-5.8,0.0,ENE,1.7
2013-11-12 15:00:00,24.0,32.0,13.0,39.0,500.0,52.0506,14.5,1018.9,-6.4,0.0,ESE,1.5
2013-11-12 16:00:00,24.0,28.0,12.0,39.0,500.0,52.2648,11.7,1018.9,-5.3,0.0,ESE,1.0
2013-11-12 17:00:00,23.0,48.0,9.0,46.0,600.0,38.1276,7.6,1019.4,-3.9,0.0,WSW,0.4
2013-11-12 18:00:00,22.0,62.0,7.0,51.0,700.0,13.2804,6.2,1019.9,-2.9,0.0,SSW,1.0
2013-11-12 19:00:00,22.0,45.0,5.0,57.0,700.0,2.142,9.4,1020.3,-5.3,0.0,S,1.8
2013-11-12 20:00:00,33.0,65.0,8.0,67.0,1200.0,1.7136,8.6,1020.9,-4.9,0.0,SSW,1.6
2013-11-12 21:00:00,69.0,89.0,14.0,75.0,1500.0,1.9278,9.0,1021.0,-4.6,0.0,SE,1.6
2013-11-12 22:00:00,88.0,99.0,22.0,83.0,1500.0,1.9278,8.4,1021.1,-5.1,0.0,SSW,1.9
2013-11-12 23:00:00,81.0,90.0,30.0,77.0,1200.0,1.7136,8.0,1020.6,-4.8,0.0,SSE,1.6
2013-11-13 00:00:00,89.0,95.0,23.0,76.0,1300.0,1.7136,3.8,1020.6,-3.5,0.0,E,1.2
2013-11-13 01:00:00,99.0,102.0,10.0,71.0,1500.0,1.7136,2.5,1020.3,-3.2,0.0,ENE,1.2
2013-11-13 02:00:00,93.0,102.0,10.0,67.0,1500.0,1.4994,1.6,1019.7,-2.7,0.0,ENE,1.0
2013-11-13 03:00:00,91.0,83.0,6.0,61.0,,,0.9,1019.2,-2.0,0.0,ENE,1.0
2013-11-13 04:00:00,97.0,96.0,6.0,61.0,1700.0,2.3562,1.3,1019.2,-0.9,0.0,ENE,0.0
2013-11-13 05:00:00,108.0,120.0,15.0,69.0,2300.0,1.7136,1.1,1018.8,-0.7,0.0,ENE,0.8
2013-11-13 06:00:00,113.0,115.0,7.0,62.0,2400.0,1.4994,1.5,1018.9,-0.3,0.0,N,0.7
